Date,Open,High,Low,Close,Adj Close,Volume
09-03-2022,2063.827393,2184.740234,2062.119629,2172.833496,2150.843506,10207114
08-03-2022,2041.213745,2073.057373,2012.139282,2063.365723,2042.483643,10644687
07-03-2022,2103.239258,2134.067627,2050.905273,2067.104004,2046.184204,8991655
04-03-2022,2171.818115,2182.248047,2141.682373,2146.481934,2124.758789,5402833
03-03-2022,2215.199219,2228.905762,2187.55542,2195.170166,2172.954346,5093374
02-03-2022,2154.696533,2216.122314,2149.85083,2213.86084,2191.455811,10735893
28-02-2022,2070.28833,2185.063232,2070.28833,2177.86377,2155.822998,10648723
25-02-2022,2104.531494,2130.237061,2100.978027,2108.085205,2086.750732,7285044
24-02-2022,2127.51416,2159.727051,2070.657471,2082.056396,2060.985352,12423325
23-02-2022,2216.2146,2221.244873,2185.66333,2191.247314,2169.071045,3655055
22-02-2022,2171.72583,2211.415039,2166.418701,2205.046143,2182.730225,6747457
21-02-2022,2226.275146,2249.811768,2200.985107,2215.106934,2192.689453,5553596
18-02-2022,2256.18042,2267.256348,2233.797607,2237.720459,2215.074219,3387729
17-02-2022,2233.751465,2265.871826,2224.429199,2255.349609,2232.524658,6426626
16-02-2022,2242.88916,2245.658203,2211.461182,2227.1521,2204.612549,5196420
15-02-2022,2170.156738,2237.259033,2155.850342,2231.76709,2209.180908,5606335
14-02-2022,2160.050049,2173.618164,2134.898193,2158.480957,2136.63623,5359816
11-02-2022,2190.509033,2200.892822,2163.603516,2193.416504,2171.218262,7971685
10-02-2022,2211.230225,2211.230225,2182.986572,2197.708496,2175.467041,6232245
09-02-2022,2188.570801,2203.384766,2176.43335,2199.969727,2177.705322,5743112
08-02-2022,2151.189209,2178.279297,2132.12915,2174.633301,2152.625244,6030424
07-02-2022,2161.665283,2175.325684,2127.51416,2138.682617,2117.03833,5357233
04-02-2022,2160.742188,2167.618652,2142.374512,2151.789063,2130.011963,5530620
03-02-2022,2207.815186,2216.537598,2166.464844,2171.587402,2149.610352,4786419
02-02-2022,2221.660156,2221.660156,2192.216553,2200.015869,2177.750732,5008845
01-02-2022,2222.583252,2234.213135,2166.372559,2195.539307,2173.319824,6600254
31-01-2022,2178.463867,2221.106445,2174.771729,2202.831055,2180.537842,6071841
28-01-2022,2182.894287,2192.954834,2149.112549,2155.98877,2134.169434,7333863
27-01-2022,2156.127197,2174.679443,2133.098389,2158.06543,2136.225098,10010215
25-01-2022,2168.633789,2204.723145,2127.51416,2190.509033,2168.340332,12255102
24-01-2022,2284.424316,2311.883545,2173.756592,2194.801025,2172.588623,10934468
21-01-2022,2263.195313,2309.575928,2263.195313,2287.054688,2263.90918,6669297
20-01-2022,2307.54541,2316.683105,2265.964111,2286.685547,2263.543701,8247243
19-01-2022,2335.189209,2346.265137,2315.806152,2327.436035,2303.881592,4877742
18-01-2022,2358.033447,2365.048096,2322.036377,2327.620605,2304.064209,3107514
17-01-2022,2342.573242,2367.494141,2341.650146,2355.72583,2331.885254,4018226
14-01-2022,2339.804199,2369.616943,2331.358643,2343.496094,2319.779053,9965088
13-01-2022,2327.113037,2345.342285,2315.252441,2340.081055,2316.398682,5928356
12-01-2022,2281.009033,2330.528076,2275.194092,2326.974365,2303.424561,7400221
11-01-2022,2248.427246,2284.37793,2247.50415,2266.471924,2243.534424,8102582
10-01-2022,2263.195313,2267.810303,2230.013428,2250.273193,2227.499756,4623365
07-01-2022,2243.766113,2268.779297,2225.859863,2248.427246,2225.672363,6556057
06-01-2022,2262.456787,2265.04126,2223.506104,2230.428711,2207.855957,7223711
05-01-2022,2272.425293,2286.270264,2245.612061,2279.439941,2256.371094,5821906
04-01-2022,2229.875,2271.502197,2218.891113,2268.825439,2245.864258,5423864
03-01-2022,2182.894287,2222.537109,2181.555908,2218.752686,2196.298096,2710805
31-12-2021,2190.27832,2200.338867,2178.279297,2185.801758,2163.680664,4738645
30-12-2021,2215.199219,2219.768066,2164.988037,2177.448486,2155.412109,14666585
29-12-2021,2206.892334,2232.736328,2198.67749,2217.506836,2195.064941,7712656
28-12-2021,2192.677979,2219.675781,2190.324463,2213.722412,2191.318604,3187306
27-12-2021,2179.709961,2194.893311,2167.295654,2187.73999,2165.599365,2008611
24-12-2021,2187.509277,2207.815186,2157.557861,2190.09375,2167.929199,3943247
23-12-2021,2191.201172,2196.739258,2176.479492,2183.125,2161.031006,4536200
22-12-2021,2145.881836,2189.262939,2143.205322,2183.909424,2161.807617,8829271
21-12-2021,2133.375244,2165.357178,2115.699951,2133.282959,2111.693359,6418280
20-12-2021,2139.374756,2139.374756,2074.07251,2101.993408,2080.720459,7162923
17-12-2021,2213.399414,2222.583252,2141.359131,2160.234619,2138.372314,10524910
16-12-2021,2220.460205,2229.505615,2186.263184,2218.798828,2196.34375,4880639
15-12-2021,2200.431152,2219.814209,2179.294434,2190.462891,2168.294678,4683484
14-12-2021,2196.739258,2220.737305,2190.647461,2196.877686,2174.644531,6495761
13-12-2021,2283.039795,2283.593506,2218.891113,2224.106201,2201.597412,6450866
10-12-2021,2252.349854,2276.117188,2243.212158,2269.610107,2246.640869,4182207
09-12-2021,2247.50415,2284.331787,2238.27417,2267.30249,2244.356445,6606773
08-12-2021,2237.443604,2244.550537,2221.01416,2231.905518,2209.317871,4372089
07-12-2021,2193.185791,2218.891113,2178.279297,2198.446777,2176.197754,5617561
06-12-2021,2229.967285,2238.27417,2175.648682,2180.678955,2158.609863,5166127
03-12-2021,2306.022461,2306.114746,2215.199219,2222.813965,2200.318359,9611240
02-12-2021,2279.532227,2303.991699,2272.055908,2291.669678,2268.477051,6360205
01-12-2021,2245.658203,2283.501221,2238.366455,2277.040283,2253.995605,5052305
30-11-2021,2277.963135,2285.254883,2204.907715,2220.18335,2197.714355,16086149
29-11-2021,2251.288574,2307.499268,2214.368408,2253.503662,2230.69751,12162677
26-11-2021,2277.778564,2286.823975,2216.58374,2226.829102,2204.292725,7881569
25-11-2021,2190.27832,2309.345215,2175.648682,2300.991943,2277.705078,21200968
24-11-2021,2196.739258,2224.336914,2163.095947,2170.341553,2148.376953,8410148
23-11-2021,2153.404297,2216.353027,2131.206299,2202.138672,2179.852295,12663499
22-11-2021,2248.519531,2260.42627,2169.972168,2181.740479,2159.6604,12062153
18-11-2021,2270.579102,2297.346191,2261.395264,2282.85498,2259.751709,4252812
17-11-2021,2306.530029,2306.530029,2271.502197,2274.27124,2251.254883,5101014
16-11-2021,2374.001221,2376.724121,2302.884277,2324.020996,2300.500977,5668790
15-11-2021,2399.799072,2401.829834,2372.109131,2379.308594,2355.229248,2401634
12-11-2021,2365.555908,2398.645508,2360.110107,2393.43042,2369.208252,4356170
11-11-2021,2344.465332,2372.570557,2340.311768,2357.848877,2333.986572,5361239
10-11-2021,2322.91333,2361.033203,2310.868164,2353.556885,2329.738281,5126735
09-11-2021,2312.114258,2334.173828,2295.546387,2327.52832,2303.9729,7841248
08-11-2021,2325.405273,2325.959229,2267.256348,2309.299072,2285.928223,10168591
04-11-2021,2300.991943,2312.021973,2298.269287,2306.437744,2283.095703,852828
03-11-2021,2313.083252,2325.959229,2271.502197,2292.362061,2269.162598,5994715
02-11-2021,2349.03418,2351.803223,2303.11499,2308.237549,2284.877197,5284565
01-11-2021,2340.958008,2359.187256,2302.053467,2342.388672,2318.682861,7740557
29-10-2021,2396.245605,2396.245605,2309.068359,2340.958008,2317.266846,7116512
28-10-2021,2418.259033,2434.826904,2391.030762,2398.506836,2374.233154,4943090
27-10-2021,2447.795166,2470.685547,2418.212891,2425.089355,2400.546631,4948149
26-10-2021,2415.58252,2463.393799,2402.706543,2456.148193,2431.291016,4875089
25-10-2021,2473.63916,2473.63916,2372.109131,2401.460449,2377.156738,8599208
22-10-2021,2418.259033,2459.701904,2410.413574,2425.089355,2400.546631,5513737
21-10-2021,2517.389404,2517.943115,2402.752686,2420.56665,2396.06958,10415834
20-10-2021,2531.557373,2531.557373,2484.253662,2492.468262,2467.243652,6355285
19-10-2021,2514.066406,2539.495117,2499.483154,2521.496582,2495.978271,4416704
18-10-2021,2463.116943,2533.634033,2457.302002,2499.114014,2473.822266,6797239
14-10-2021,2492.422119,2508.205566,2480.284668,2492.468262,2467.243652,4311734
13-10-2021,2472.716064,2510.097656,2463.762939,2487.437988,2462.26416,4979881
12-10-2021,2441.334229,2476.408203,2437.872803,2462.378418,2437.458252,3341005
11-10-2021,2493.391357,2510.559082,2441.657227,2448.39502,2423.616211,7384333
08-10-2021,2386.184814,2477.700439,2382.723633,2465.562988,2440.610596,7886246
07-10-2021,2395.184082,2398.645508,2369.986328,2374.324463,2350.29541,3168332
06-10-2021,2418.212891,2418.212891,2354.664551,2362.740723,2338.828857,5129440
05-10-2021,2358.356445,2410.875244,2351.203125,2408.290771,2383.917969,6766817
04-10-2021,2356.418213,2376.585693,2341.696289,2359.325684,2335.448486,5459276
01-10-2021,2309.299072,2344.234619,2302.884277,2329.374268,2305.800049,4479464
30-09-2021,2330.574219,2339.435059,2307.822266,2325.266846,2301.734375,6795327
29-09-2021,2372.109131,2372.109131,2326.005371,2333.204834,2309.592041,4859937
28-09-2021,2338.881104,2367.401855,2319.313477,2351.849365,2328.047607,9017629
27-09-2021,2295.500244,2335.096924,2284.701172,2330.06665,2306.485596,7686917
24-09-2021,2310.775879,2312.529541,2281.655273,2291.53125,2268.340088,7596081
23-09-2021,2258.949463,2304.730225,2257.195801,2298.177002,2274.918701,7874198
22-09-2021,2222.583252,2253.965088,2213.583984,2243.35083,2220.647461,5497956
21-09-2021,2219.814209,2230.520996,2200.431152,2219.537354,2197.074951,4957868
20-09-2021,2189.44751,2232.13623,2187.509277,2209.984375,2187.618408,5889909
17-09-2021,2257.657227,2266.748779,2192.677979,2206.476807,2184.146729,17441066
16-09-2021,2198.169922,2249.119385,2184.740234,2241.227783,2218.545654,6724441
15-09-2021,2186.124756,2211.276367,2186.124756,2195.170166,2172.954346,4535537
14-09-2021,2192.124268,2209.661133,2183.817139,2186.078613,2163.954834,4454178
13-09-2021,2245.658203,2245.658203,2185.709473,2188.939941,2166.787354,8155580
09-09-2021,2240.950928,2250.134766,2230.05957,2238.828125,2216.17041,4481624
08-09-2021,2263.195313,2265.04126,2221.337158,2244.135254,2221.423584,7150825
07-09-2021,2242.88916,2268.733154,2226.275146,2252.949951,2230.149414,8674941
06-09-2021,2227.198242,2289.039307,2226.275146,2238.828125,2216.17041,16820855
03-09-2021,2132.12915,2210.584229,2125.206787,2204.584717,2182.273682,15332214
02-09-2021,2081.364258,2130.098633,2081.364258,2117.730469,2096.29834,4978385
01-09-2021,2097.978271,2116.345947,2088.748291,2092.532471,2071.355469,5572743
31-08-2021,2101.577881,2107.900391,2069.595947,2084.271729,2063.178223,13242731
30-08-2021,2076.749268,2100.608887,2064.565674,2095.439941,2074.233398,7013531
27-08-2021,2064.750244,2070.057617,2045.413452,2055.889404,2035.08313,5240318
26-08-2021,2037.983276,2072.041992,2035.214233,2058.70459,2037.869629,9294808
25-08-2021,2017.123535,2049.059326,2012.231567,2032.999023,2012.424438,6690279
24-08-2021,1998.340454,2023.215332,1989.618042,2015.554443,1995.156372,5932236
23-08-2021,2006.601318,2006.601318,1968.112183,1995.848389,1975.649658,4927197
20-08-2021,1977.988281,2004.755249,1972.450317,1982.834106,1962.76709,4713141
18-08-2021,2006.601318,2018.415649,1986.849121,2005.355225,1985.060303,5037930
17-08-2021,2001.8479,2016.938843,1982.464844,1997.602051,1977.385742,6329084
16-08-2021,1983.849365,2033.368286,1964.281738,2006.139771,1985.836914,10967722
13-08-2021,1954.267212,1984.357056,1946.560181,1980.434204,1960.391479,6390450
12-08-2021,1961.281982,1962.481934,1942.914307,1947.990845,1928.276489,4068806
11-08-2021,1935.484131,1956.759277,1922.977539,1954.267212,1934.489258,4592481
10-08-2021,1921.685303,1950.29834,1914.070557,1927.269531,1907.764771,5959599
09-08-2021,1920.762329,1928.884766,1907.378784,1917.20874,1897.805786,3747071
06-08-2021,1965.943115,1981.634155,1918.685547,1928.192505,1908.678589,8310493
05-08-2021,1951.498169,1988.879639,1942.222046,1969.912109,1949.97583,10626039
04-08-2021,1933.130493,1951.221313,1926.300293,1941.76062,1922.109375,6584900
03-08-2021,1929.069336,1929.99231,1905.255981,1926.992554,1907.490723,5908649
02-08-2021,1896.118286,1919.285522,1883.980835,1912.91687,1893.557495,5462552
30-07-2021,1899.533325,1908.717163,1874.70459,1878.581299,1859.569458,5675304
29-07-2021,1895.841309,1914.670532,1886.057495,1895.149048,1875.96936,6882869
28-07-2021,1899.533325,1899.533325,1860.998047,1880.473389,1861.442261,6448924
27-07-2021,1916.885742,1923.254395,1884.765381,1896.764282,1877.568359,5412261
26-07-2021,1945.68335,1957.682251,1911.624634,1916.931885,1897.53186,6194834
23-07-2021,1970.09668,1970.09668,1940.191406,1943.560425,1923.890869,4968515
22-07-2021,1955.836304,1960.359009,1936.591797,1957.405396,1937.595825,3986198
20-07-2021,1937.837769,1945.68335,1923.531372,1932.57666,1913.018311,3370732
19-07-2021,1938.299316,1960.451294,1931.146118,1937.3302,1917.723755,4177224
16-07-2021,1926.992554,1951.913574,1926.854126,1949.744507,1930.012451,4414092
15-07-2021,1933.684326,1933.684326,1918.454834,1922.008423,1902.557007,4724178
14-07-2021,1938.622314,1944.621826,1920.993042,1925.377319,1905.891846,4266272
13-07-2021,1938.299316,1941.114502,1927.269531,1938.022461,1918.408936,3358566
12-07-2021,1919.608521,1939.683838,1914.762817,1923.623657,1904.156006,4292646
09-07-2021,1927.223267,1930.638428,1907.009644,1911.716919,1892.369629,4518837
08-07-2021,1953.944214,1953.944214,1920.762329,1931.469116,1911.921997,5592730
07-07-2021,1963.912598,1963.912598,1936.453369,1947.575439,1927.865234,5227446
06-07-2021,1979.788208,1983.43396,1956.94397,1961.189697,1941.341797,5035062
05-07-2021,1971.942627,1987.725952,1967.373779,1984.633911,1964.548706,5851143
02-07-2021,1935.530273,1968.666016,1931.792114,1965.112427,1945.224731,7043310
01-07-2021,1954.91333,1959.666748,1933.684326,1936.407227,1916.810059,6267203
30-06-2021,1934.838013,1959.2052,1930.038452,1948.129272,1928.413574,9881429
29-06-2021,1928.607788,1946.606323,1923.623657,1927.038696,1907.536499,13572031
28-06-2021,1958.605347,1962.758789,1920.762329,1925.377319,1905.891846,10138521
25-06-2021,1987.67981,1987.67981,1920.854614,1942.406616,1922.748779,27677511
24-06-2021,2036.921875,2044.075073,1975.21936,1987.67981,1967.563843,45730987
23-06-2021,2076.749268,2077.302979,2032.168335,2035.537354,2014.937012,8326975
22-06-2021,2080.441162,2086.902344,2048.459229,2054.366455,2033.575439,6435956
21-06-2021,2033.829834,2074.44165,2030.737793,2064.980957,2044.082642,6093224
18-06-2021,2054.135742,2062.904297,2016.154297,2054.27417,2033.484253,14684513
17-06-2021,2030.599243,2062.904297,2012.046997,2045.044189,2024.347656,7872987
16-06-2021,2072.041992,2074.026367,2035.998779,2041.30603,2020.647217,5398674
15-06-2021,2086.902344,2099.731934,2067.796143,2076.749268,2055.731934,7587107
14-06-2021,2044.444336,2084.364014,2026.030396,2072.041992,2051.072266,10166218
11-06-2021,2014.81604,2056.443359,2012.231567,2042.736694,2022.063477,6881389
10-06-2021,2024.507446,2058.289307,2009.87793,2014.908325,1987.587524,7077826
09-06-2021,2048.13623,2049.982178,1991.787109,2007.524292,1980.303711,5704580
08-06-2021,2055.151123,2055.658691,2028.891724,2044.075073,2016.358887,4837367
07-06-2021,2032.445313,2069.365234,2016.754272,2055.889404,2028.013062,8168286
04-06-2021,2044.259644,2045.782593,2016.062012,2021.830811,1994.416138,7234323
03-06-2021,2049.982178,2076.749268,2026.999634,2039.506226,2011.851929,11987128
02-06-2021,1990.910278,2039.367798,1990.910278,2031.753052,2004.203857,12315081
01-06-2021,1999.217285,2032.445313,1981.21875,2001.894043,1974.749756,14006916
31-05-2021,1940.145264,2022.938354,1924.500488,1993.956177,1966.919556,29562071
28-05-2021,1836.769409,1942.914307,1836.769409,1933.499756,1907.282837,28234965
27-05-2021,1818.586304,1839.53833,1811.156128,1823.939697,1799.208374,13409647
26-05-2021,1822.924316,1827.077881,1813.971313,1818.355469,1793.699829,3740102
25-05-2021,1842.676514,1843.230347,1809.079346,1811.986816,1787.417603,7390051
24-05-2021,1853.383301,1855.0448,1829.385376,1832.754272,1807.903442,4275880
21-05-2021,1838.615356,1854.860107,1833.077393,1848.353027,1823.290649,5392802
20-05-2021,1844.061035,1856.060059,1828.462402,1832.52356,1807.675659,5711266
19-05-2021,1827.539307,1861.182739,1820.155396,1843.276489,1818.282837,8158501
18-05-2021,1828.462402,1848.39917,1820.616821,1834.877197,1809.997559,6032459
17-05-2021,1788.127319,1812.263672,1781.758545,1809.402466,1784.868164,5936539
14-05-2021,1779.589478,1792.465332,1759.237427,1788.127319,1763.881592,6645808
12-05-2021,1781.481689,1784.06604,1760.1604,1765.836792,1741.893188,6588980
11-05-2021,1767.544434,1789.281006,1762.929321,1784.296875,1760.103149,6739132
10-05-2021,1789.696411,1796.895752,1773.036255,1777.881958,1753.775146,6970618
07-05-2021,1788.542603,1805.064331,1777.697388,1783.004639,1758.828369,6144274
06-05-2021,1773.866943,1786.004395,1759.791138,1782.312378,1758.145264,7312333
05-05-2021,1775.251465,1789.234863,1761.129517,1772.251709,1748.221191,6196804
04-05-2021,1799.849365,1816.278809,1763.852417,1769.021118,1745.034424,10924915
03-05-2021,1814.61731,1826.616333,1793.480713,1808.202515,1783.68457,11820093
30-04-2021,1853.844849,1879.227295,1834.508057,1840.922852,1815.961182,9914384
29-04-2021,1867.135986,1887.072876,1852.737305,1868.19751,1842.866089,8706303
28-04-2021,1844.014893,1853.383301,1827.677856,1843.507202,1818.51062,8561218
27-04-2021,1790.619385,1843.414917,1789.00415,1835.523315,1810.634888,9996262
26-04-2021,1772.159424,1810.925415,1764.313843,1788.634888,1764.382202,10423389
23-04-2021,1759.237427,1771.144043,1749.407471,1757.714478,1733.881104,5914428
22-04-2021,1746.546143,1767.036743,1732.193481,1759.606567,1735.747559,7245477
20-04-2021,1763.390869,1771.236328,1744.884766,1754.760864,1730.967651,8601834
19-04-2021,1757.391357,1768.836548,1744.46936,1755.268433,1731.46814,9239404
16-04-2021,1787.481201,1799.75708,1778.112671,1783.327637,1759.146973,7828474
15-04-2021,1777.974243,1810.002319,1765.698364,1794.588257,1770.254883,9861858
13-04-2021,1775.851318,1791.173218,1770.174927,1783.050781,1758.873779,9705594
12-04-2021,1808.156372,1810.371582,1753.930176,1763.990845,1740.072388,10450741
09-04-2021,1844.568726,1851.860352,1827.539307,1829.431519,1804.62561,7018942
08-04-2021,1856.152344,1866.305298,1839.53833,1850.937378,1825.839844,7684594
07-04-2021,1845.99939,1889.288086,1839.815308,1848.629883,1823.563843,12133176
06-04-2021,1849.691406,1850.568237,1817.386353,1831.508301,1806.674194,7004597
05-04-2021,1869.028198,1869.074341,1811.0177,1839.169189,1814.231323,7437549
01-04-2021,1862.613403,1873.689331,1848.906738,1866.16687,1840.863037,5861656
31-03-2021,1862.613403,1892.057007,1845.076294,1848.860596,1823.79126,8125398
30-03-2021,1853.383301,1891.134033,1838.199951,1873.043213,1847.645996,10220850
26-03-2021,1857.075317,1858.644409,1821.724487,1841.061279,1816.097778,10090101
25-03-2021,1895.841309,1895.841309,1832.154297,1838.107666,1813.184204,11000824
24-03-2021,1919.608521,1919.608521,1883.288574,1889.657227,1864.034668,8411407
23-03-2021,1903.179199,1947.252441,1897.687378,1926.761841,1900.63623,8710582
22-03-2021,1911.532349,1914.30127,1876.642944,1903.594482,1877.783081,9286239
19-03-2021,1837.692383,1934.468872,1830.123779,1921.685303,1895.628662,20893714
18-03-2021,1913.286011,1924.269775,1846.922363,1854.398682,1829.254272,10323740
17-03-2021,1936.499512,1941.068359,1878.396606,1897.087402,1871.364136,9605118
16-03-2021,1951.221313,1962.297363,1934.145874,1938.853149,1912.563599,6936900
15-03-2021,1975.265503,1983.43396,1920.300781,1946.514038,1920.120605,8349049
12-03-2021,2025.984253,2036.50647,1960.359009,1973.00415,1946.251587,8432476
10-03-2021,2037.060303,2044.536621,2003.140015,2013.939087,1986.63147,5759679
09-03-2021,2030.599243,2043.33667,1981.311157,2022.338379,1994.91687,7577242
08-03-2021,2001.52478,2060.042969,2001.063354,2022.384644,1994.962524,9753420
05-03-2021,1989.987305,2041.62915,1987.264404,2010.939331,1983.672363,12755833
04-03-2021,2012.139282,2021.32312,1991.556396,2008.308838,1981.077515,10717877
03-03-2021,1957.728516,2048.967041,1944.944946,2032.537598,2004.977783,15962230
02-03-2021,1958.605347,1965.989258,1928.238647,1943.83728,1917.480103,8575380
01-03-2021,1947.713867,1949.375366,1903.68689,1939.868408,1913.565063,8840382
26-02-2021,1953.990356,1969.588989,1911.255371,1925.192749,1899.088501,18740607
25-02-2021,1916.147339,1986.295288,1913.378296,1979.234375,1952.397217,17427846
24-02-2021,1873.689331,1906.225098,1870.135742,1902.302368,1876.508545,5403831
23-02-2021,1890.303345,1894.82605,1858.552124,1867.643677,1842.319702,12822054
22-02-2021,1919.839355,1928.977051,1841.338257,1853.475708,1828.343872,11902167
19-02-2021,1898.610352,1942.868164,1895.19519,1920.116211,1894.080811,11701741
18-02-2021,1924.454346,1946.05249,1900.548584,1908.48645,1882.608887,9323438
17-02-2021,1901.379272,1934.561157,1892.703125,1922.839111,1896.766602,11871497
16-02-2021,1882.688599,1919.285522,1878.304321,1900.917847,1875.142578,10710830
15-02-2021,1890.349487,1902.579224,1869.074341,1876.089111,1850.650635,7895549
12-02-2021,1897.22583,1917.993286,1860.213501,1884.396118,1858.845093,15248514
11-02-2021,1827.539307,1905.255981,1820.386108,1897.4104,1871.682983,21269639
10-02-2021,1803.310669,1831.923584,1778.897217,1822.278198,1797.569336,10617078
09-02-2021,1810.879272,1836.400146,1801.97229,1805.525757,1781.044189,9802070
08-02-2021,1784.204468,1817.386353,1780.512573,1801.187744,1776.764893,10591700
05-02-2021,1781.435547,1794.911377,1772.159424,1775.620605,1751.544434,10124023
04-02-2021,1775.851318,1790.619385,1758.314331,1776.128296,1752.045166,12813490
03-02-2021,1779.820313,1801.695313,1753.699341,1781.98938,1757.826904,15150848
02-02-2021,1766.852173,1790.619385,1712.118286,1777.512817,1753.411011,20735017
01-02-2021,1716.225586,1758.314331,1705.703369,1749.361328,1725.641113,17090476
29-01-2021,1748.438232,1765.790649,1689.089355,1700.119263,1677.066895,21856191
28-01-2021,1735.377808,1775.205322,1726.009399,1732.055054,1708.569702,17033907
27-01-2021,1776.774414,1776.774414,1742.623413,1749.084351,1725.36792,21185065
25-01-2021,1878.258179,1878.258179,1783.235352,1791.542358,1767.250244,27103552
22-01-2021,1948.452271,1952.467407,1878.442749,1891.780151,1866.128906,15266330
21-01-2021,1921.685303,1956.759277,1915.224365,1937.745483,1911.471069,19543871
20-01-2021,1865.751587,1899.533325,1847.291504,1896.487427,1870.772339,15462268
19-01-2021,1841.061279,1874.612305,1841.061279,1861.136597,1835.900879,16003307
18-01-2021,1799.018677,1843.230347,1775.251465,1831.185181,1806.355713,17550229
15-01-2021,1809.633179,1821.816772,1772.205566,1788.265747,1764.018066,10296634
14-01-2021,1795.234375,1815.44812,1789.742554,1809.633179,1785.095825,10776621
13-01-2021,1812.355957,1822.878174,1770.72876,1789.511719,1765.247192,13309729
12-01-2021,1756.468384,1809.079346,1753.607056,1806.356567,1781.863647,20580773
11-01-2021,1789.511719,1789.511719,1746.776855,1751.161133,1727.416626,16653912
08-01-2021,1770.313354,1789.142578,1764.867676,1784.804443,1760.60376,13770093
07-01-2021,1772.62085,1795.234375,1758.452881,1763.990845,1740.072388,16162959
06-01-2021,1814.525024,1814.61731,1758.452881,1766.852173,1742.894775,23200734
05-01-2021,1817.386353,1830.862183,1805.387329,1814.709717,1790.103516,12061545
04-01-2021,1841.476685,1844.984009,1816.463379,1837.553955,1812.637939,12256767
01-01-2021,1834.92334,1843.230347,1829.385376,1834.461914,1809.587891,5007587
31-12-2020,1839.999878,1856.983032,1826.247192,1832.431274,1807.584839,9390594
30-12-2020,1841.615112,1852.644897,1823.432007,1841.845825,1816.871704,11021815
29-12-2020,1854.306396,1857.352295,1829.892944,1836.815552,1811.909546,9305969
28-12-2020,1852.183472,1862.613403,1841.661255,1849.045288,1823.973511,8610749
24-12-2020,1797.080322,1844.891724,1796.065063,1840.599854,1815.6427,10388494
23-12-2020,1781.389404,1801.187744,1772.759277,1794.172974,1769.845215,9750705
22-12-2020,1798.926392,1808.064087,1743.038696,1787.573486,1763.335327,14070000
21-12-2020,1855.22937,1866.305298,1712.395142,1790.342529,1766.06665,22067770
18-12-2020,1827.631714,1850.522095,1813.694336,1838.199951,1813.275391,9233172
17-12-2020,1831.692871,1850.61438,1824.908813,1832.70813,1807.857788,10126179
16-12-2020,1834.92334,1841.338257,1814.340454,1824.35498,1799.61792,9280505
15-12-2020,1836.492432,1836.492432,1810.094604,1822.324463,1797.61499,9275632
14-12-2020,1853.337158,1859.84436,1833.400391,1837.969238,1813.047607,8656373
11-12-2020,1857.998291,1881.073364,1822.232056,1851.352783,1826.249756,13472101
10-12-2020,1865.936157,1872.30481,1846.922363,1852.460327,1827.342163,8032753
09-12-2020,1855.183228,1877.196777,1845.307129,1870.874146,1845.506348,14587627
08-12-2020,1810.140869,1859.1521,1799.849365,1840.230591,1815.278442,21701530
07-12-2020,1791.173218,1813.694336,1791.173218,1807.417969,1782.910645,9121094
04-12-2020,1817.386353,1817.386353,1790.619385,1796.849609,1772.485596,9232276
03-12-2020,1820.155396,1828.554688,1807.833374,1812.817505,1788.236938,13892686
02-12-2020,1807.694824,1810.925415,1786.004395,1807.371826,1782.865112,11094443
01-12-2020,1790.942383,1814.848145,1781.435547,1804.37207,1779.906128,9875343
27-11-2020,1791.080811,1805.479614,1773.451538,1781.204834,1757.052979,23668405
26-11-2020,1802.664551,1813.694336,1781.435547,1802.249146,1777.81189,12919318
25-11-2020,1827.539307,1839.492188,1792.650024,1797.818726,1773.441528,16318939
24-11-2020,1812.771362,1822.001343,1783.235352,1812.817505,1788.236938,15468134
23-11-2020,1800.772339,1818.309326,1777.928101,1800.495483,1776.082153,22663783
20-11-2020,1822.924316,1831.046753,1749.084351,1753.237915,1729.46521,28735624
19-11-2020,1834.184937,1855.644653,1816.647949,1821.216797,1796.522217,13898171
18-11-2020,1839.769043,1851.998901,1809.171631,1834.184937,1809.314697,15201145
17-11-2020,1924.454346,1924.454346,1832.154297,1839.769043,1814.82312,23271281
14-11-2020,1859.752075,1860.121216,1841.707397,1848.122192,1823.062988,2613110
13-11-2020,1829.385376,1879.827271,1829.154663,1842.676514,1817.69104,22694335
12-11-2020,1828.462402,1853.798706,1813.694336,1827.539307,1802.759155,20023263
11-11-2020,1928.146362,1933.684326,1825.785645,1843.414917,1818.419434,28362390
10-11-2020,1917.070313,1929.069336,1884.026978,1924.03894,1897.950317,18467121
09-11-2020,1903.317627,1909.686279,1879.227295,1892.79541,1867.130371,17919255
06-11-2020,1836.769409,1882.919312,1825.831787,1872.904785,1847.509521,33337043
05-11-2020,1804.418213,1809.956177,1783.235352,1804.464355,1779.99707,18602686
04-11-2020,1695.550415,1780.466431,1695.550415,1765.882935,1741.938721,40090058
03-11-2020,1744.46936,1762.006348,1693.796753,1707.918579,1684.760376,44345811
02-11-2020,1870.920288,1870.920288,1715.994873,1732.885742,1709.389038,49683447
30-10-2020,1876.9198,1906.08667,1866.120728,1896.302856,1870.590332,17010781
29-10-2020,1843.230347,1884.765381,1837.692383,1870.828003,1845.460815,15327652
28-10-2020,1884.580688,1899.25647,1852.82959,1856.567749,1831.394043,14962008
27-10-2020,1878.212036,1901.240845,1850.61438,1877.842896,1852.380615,18239448
